"","pid","year","occ_change","Length.of.time.within.firm"
"3970",288901,2004,"Yes",1.83299994468689
"3971",288901,2011,"No",9
"3972",288901,2006,"Yes",3.91700005531311
"3973",288901,2001,"No",23.6669998168945
"3974",288902,2019,"No",NA
"3975",288902,2002,"Yes",9.5
"3976",288902,2010,"No",17.5
"3977",288902,2014,"No",21.5830001831055
"3978",288902,2012,"Yes",19.5
"3979",288902,2009,"Yes",16.5
"3980",288902,2015,"No",22.5830001831055
"3981",288902,2017,"No",24.5830001831055
"3982",288902,2003,"Yes",10.4169998168945
"3983",288902,2005,"No",12.5830001831055
"3984",288902,2007,"No",14.5830001831055
"3985",288902,2020,"No",27.5830001831055
"3986",288902,2013,"Yes",20.5
"3987",288902,2016,"No",23.5
"3988",288902,2008,"Yes",15.5830001831055
"3989",288902,2004,"Yes",11.4169998168945
"3990",288902,2011,"No",18.5830001831055
"3991",288902,2006,"Yes",13.5
"3992",288902,2001,"Yes",8.5
"3993",289101,2019,"No",NA
"3994",289101,2002,"Yes",24.4169998168945
"3995",289101,2010,"No",32.5
"3996",289101,2014,"No",36.5
"3997",289101,2012,"Yes",34.5
"3998",289101,2009,"Yes",31.6669998168945
"3999",289101,2015,"No",37.5
"4000",289101,2017,"No",39.5
"4001",289101,2003,"Yes",25.3330001831055
"4002",289101,2005,"No",27.5830001831055
"4003",289101,2007,"No",29.5830001831055
"4004",289101,2020,"No",42.5830001831055
"4005",289101,2013,"Yes",35.5
"4006",289101,2016,"No",38.5
"4007",289101,2008,"Yes",30.5
"4008",289101,2004,"Yes",26.3330001831055
"4009",289101,2011,"No",33.5
"4010",289101,2006,"Yes",28.5830001831055
"4011",289101,2001,"Yes",23.5
"4012",289102,2019,"No",NA
"4013",289102,2002,"Yes",23.5
"4014",289102,2010,"No",31.5830001831055
"4015",289102,2014,"No",35.5830001831055
"4016",289102,2012,"Yes",33.5830001831055
"4017",289102,2009,"Yes",30.75
"4018",289102,2015,"No",36.5830001831055
"4019",289102,2017,"No",38.5830001831055
"4020",289102,2003,"Yes",24.4169998168945
"4021",289102,2005,"No",26.6669998168945
"4022",289102,2007,"No",28.6669998168945
"4023",289102,2020,"No",41.6669998168945
"4024",289102,2013,"Yes",34.5830001831055
"4025",289102,2016,"No",37.5830001831055
"4026",289102,2008,"Yes",29.5830001831055
"4027",289102,2004,"Yes",25.4169998168945
"4028",289102,2011,"No",32.5830001831055
"4029",289102,2006,"Yes",27.6669998168945
"4030",289102,2001,"Yes",22.5830001831055
"4031",291501,2002,"No",NA
"4032",291501,2003,"No",29.9169998168945
"4033",291501,2005,"No",32.1669998168945
"4034",291501,2007,"No",34
"4035",291501,2008,"No",35
"4036",291501,2004,"Yes",30.9169998168945
"4037",291501,2006,"No",33
"4038",291501,2001,"Yes",27.9169998168945
"4039",291701,2002,"No",NA
"4040",291701,2001,"Yes",34.0830001831055
"4041",291703,2019,"Yes",NA
"4042",291703,2002,"Yes",4.75
"4043",291703,2010,"No",12.9169998168945
"4044",291703,2014,"No",16.6669998168945
"4045",291703,2012,"Yes",14.8330001831055
"4046",291703,2009,"Yes",11.75
"4047",291703,2015,"No",17.6669998168945
"4048",291703,2017,"No",19.6669998168945
"4049",291703,2003,"Yes",5.75
"4050",291703,2005,"No",7.83300018310547
"4051",291703,2007,"No",9.75
"4052",291703,2020,"No",22.6669998168945
"4053",291703,2013,"Yes",15.75
"4054",291703,2016,"No",18.6669998168945
"4055",291703,2008,"Yes",10.75
"4056",291703,2004,"Yes",6.66699981689453
"4057",291703,2011,"No",13.9169998168945
"4058",291703,2006,"Yes",8.83300018310547
"4059",291703,2001,"Yes",3.75
"4060",292103,2002,"No",NA
"4061",292103,2010,"No",30.3330001831055
"4062",292103,2014,"No",34.25
"4063",292103,2012,"Yes",32.3330001831055
"4064",292103,2009,"Yes",29.25
"4065",292103,2015,"No",35.3330001831055
"4066",292103,2003,"Yes",23.1669998168945
"4067",292103,2005,"No",25.3330001831055
"4068",292103,2007,"No",27.5
"4069",292103,2013,"No",33.3330001831055
"4070",292103,2008,"Yes",28.3330001831055
"4071",292103,2004,"Yes",24.25
"4072",292103,2011,"No",31.4169998168945
"4073",292103,2006,"Yes",26.1669998168945
"4074",292103,2001,"Yes",21.0830001831055
"4075",293203,2002,"Yes",NA
"4076",293203,2010,"Yes",0.833000004291534
"4077",293203,2014,"No",1.16700005531311
"4078",293203,2015,"No",2.16700005531311
"4079",293203,2017,"Yes",0.916999995708466
"4080",293203,2003,"No",14.8330001831055
"4081",293203,2007,"Yes",0.5
"4082",293203,2020,"No",1.91700005531311
"4083",293203,2013,"Yes",0.25
"4084",293203,2008,"No",1.41700005531311
"4085",293203,2004,"No",15.75
"4086",293203,2011,"Yes",1.91700005531311
"4087",293203,2001,"No",12.6669998168945
"4088",293401,2019,"No",NA
"4089",293401,2002,"Yes",22.1669998168945
"4090",293401,2010,"No",30.1669998168945
"4091",293401,2014,"No",34.1669998168945
"4092",293401,2012,"Yes",32.1669998168945
"4093",293401,2009,"Yes",29.1669998168945
"4094",293401,2015,"No",35.25
"4095",293401,2017,"No",37.25
"4096",293401,2003,"Yes",23.5830001831055
"4097",293401,2005,"No",25.5
"4098",293401,2007,"No",27.4169998168945
"4099",293401,2020,"No",40.5
"4100",293401,2013,"Yes",33.1669998168945
"4101",293401,2016,"No",36.1669998168945
"4102",293401,2008,"Yes",28.3330001831055
"4103",293401,2004,"Yes",24.1669998168945
"4104",293401,2011,"No",31.1669998168945
"4105",293401,2006,"Yes",26.25
"4106",293401,2001,"Yes",21.0830001831055
"4107",294501,2002,"No",NA
"4108",294501,2003,"No",42.75
"4109",294501,2005,"No",44.9169998168945
"4110",294501,2004,"Yes",43.8330001831055
"4111",294501,2001,"Yes",40.75
"4112",298401,2002,"Yes",NA
"4113",298401,2010,"No",34
"4114",298401,2014,"No",38
"4115",298401,2012,"Yes",36
"4116",298401,2009,"Yes",33
"4117",298401,2015,"No",39.25
"4118",298401,2003,"Yes",26.9169998168945
"4119",298401,2005,"No",29
"4120",298401,2007,"No",31.25
"4121",298401,2013,"No",36.9169998168945
"4122",298401,2016,"No",39.9169998168945
"4123",298401,2008,"Yes",32.1669998168945
"4124",298401,2004,"Yes",27.9169998168945
"4125",298401,2011,"No",35
"4126",298401,2006,"Yes",30.25
"4127",298401,2001,"Yes",24.9169998168945
"4128",298901,2019,"Yes",NA
"4129",298901,2002,"No",23.1669998168945
"4130",298901,2010,"Yes",7.83300018310547
"4131",298901,2014,"No",12
"4132",298901,2012,"Yes",10.0830001831055
"4133",298901,2009,"Yes",7
"4134",298901,2015,"No",13
"4135",298901,2017,"No",15
"4136",298901,2003,"Yes",0.75
"4137",298901,2005,"No",2.91700005531311
"4138",298901,2007,"No",5.16699981689453
"4139",298901,2020,"No",18
"4140",298901,2013,"Yes",10.9169998168945
"4141",298901,2016,"No",13.8330001831055
"4142",298901,2008,"Yes",6.08300018310547
"4143",298901,2004,"Yes",1.91700005531311
"4144",298901,2011,"No",8.91699981689453
"4145",298901,2006,"Yes",4.16699981689453
"4146",298901,2001,"No",22.1669998168945
"4147",298902,2019,"Yes",NA
"4148",298902,2002,"Yes",3.5
"4149",298902,2010,"No",11.4169998168945
"4150",298902,2014,"No",15.5830001831055
"4151",298902,2012,"Yes",13.6669998168945
"4152",298902,2009,"Yes",10.5830001831055
"4153",298902,2015,"No",16.5830001831055
"4154",298902,2017,"No",18.5830001831055
"4155",298902,2003,"Yes",4.33300018310547
"4156",298902,2005,"No",6.41699981689453
"4157",298902,2007,"No",8.75
"4158",298902,2020,"No",21.5830001831055
"4159",298902,2013,"Yes",14.5
"4160",298902,2016,"No",17.4169998168945
"4161",298902,2008,"Yes",9.66699981689453
"4162",298902,2004,"Yes",5.5
"4163",298902,2011,"No",12.5
"4164",298902,2006,"Yes",7.75
"4165",298902,2001,"Yes",2.5
"4166",300401,2002,"No",NA
"4167",300401,2001,"Yes",31.3330001831055
"4168",301002,2002,"No",NA
"4169",301002,2003,"No",33.5
"4170",301002,2005,"No",35.5
"4171",301002,2007,"No",37.6669998168945
"4172",301002,2016,"Yes",0.583000004291534
"4173",301002,2004,"No",34.5
"4174",301002,2006,"No",36.5
"4175",301002,2001,"Yes",31.4169998168945
"4176",301402,2002,"No",NA
"4177",301402,2010,"No",39.6669998168945
"4178",301402,2014,"No",43.6669998168945
"4179",301402,2012,"Yes",41.6669998168945
"4180",301402,2009,"Yes",38.6669998168945
"4181",301402,2015,"No",44.6669998168945
"4182",301402,2003,"Yes",32.6669998168945
"4183",301402,2005,"No",34.6669998168945
"4184",301402,2007,"No",37
"4185",301402,2013,"No",42.5830001831055
"4186",301402,2016,"No",45.6669998168945
"4187",301402,2008,"Yes",37.5830001831055
"4188",301402,2004,"Yes",33.6669998168945
"4189",301402,2011,"No",40.5830001831055
"4190",301402,2006,"Yes",35.6669998168945
"4191",301402,2001,"Yes",30.5830001831055
"4192",303602,2002,"Yes",NA
"4193",303602,2010,"No",9.66699981689453
"4194",303602,2014,"No",13.6669998168945
"4195",303602,2012,"Yes",11.6669998168945
"4196",303602,2009,"Yes",8.66699981689453
"4197",303602,2015,"No",14.75
"4198",303602,2003,"Yes",2.58299994468689
"4199",303602,2005,"No",4.66699981689453
"4200",303602,2007,"No",6.66699981689453
"4201",303602,2013,"No",12.6669998168945
"4202",303602,2008,"Yes",7.66699981689453
"4203",303602,2004,"Yes",3.58299994468689
"4204",303602,2011,"No",10.6669998168945
"4205",303602,2006,"Yes",5.66699981689453
"4206",303602,2001,"Yes",0.666999995708466
"4207",303902,2019,"No",NA
"4208",303902,2002,"Yes",1.66700005531311
"4209",303902,2010,"No",9.75
"4210",303902,2014,"No",13.75
"4211",303902,2012,"Yes",11.75
"4212",303902,2009,"Yes",8.75
"4213",303902,2015,"No",14.75
"4214",303902,2017,"No",16.75
"4215",303902,2003,"Yes",2.66700005531311
"4216",303902,2005,"No",4.75
"4217",303902,2007,"No",6.75
"4218",303902,2020,"No",19.75
"4219",303902,2013,"Yes",12.75
"4220",303902,2016,"No",15.75
"4221",303902,2008,"Yes",7.91699981689453
"4222",303902,2004,"Yes",3.66700005531311
"4223",303902,2011,"No",10.75
"4224",303902,2006,"Yes",5.75
"4225",303902,2001,"Yes",0.75
"4226",305701,2019,"No",NA
"4227",305701,2002,"Yes",8.83300018310547
"4228",305701,2010,"No",16.8330001831055
"4229",305701,2014,"No",20.8330001831055
"4230",305701,2012,"Yes",18.9169998168945
"4231",305701,2009,"Yes",15.8330001831055
"4232",305701,2015,"No",21.9169998168945
"4233",305701,2017,"No",23.8330001831055
"4234",305701,2003,"Yes",9.75
"4235",305701,2005,"No",12
"4236",305701,2007,"No",13.9169998168945
"4237",305701,2020,"No",26.8330001831055
"4238",305701,2013,"Yes",19.8330001831055
"4239",305701,2016,"No",22.8330001831055
"4240",305701,2008,"Yes",14.9169998168945
"4241",305701,2004,"Yes",10.8330001831055
"4242",305701,2011,"No",17.8330001831055
"4243",305701,2006,"Yes",12.8330001831055
"4244",305701,2001,"Yes",7.83300018310547
"4245",305702,2017,"Yes",NA
"4246",305702,2003,"Yes",0.166999995708466
"4247",305702,2005,"No",1
"4248",305702,2016,"No",2.25
"4249",305702,2004,"Yes",1.25
"4250",305702,2001,"No",2.5
"4251",305901,2002,"No",NA
"4252",305901,2010,"No",33.9169998168945
"4253",305901,2009,"Yes",32.9169998168945
"4254",305901,2003,"Yes",26.9169998168945
"4255",305901,2005,"No",29
"4256",305901,2007,"No",30.9169998168945
"4257",305901,2008,"No",31.9169998168945
"4258",305901,2004,"Yes",27.8330001831055
"4259",305901,2011,"No",34.9169998168945
"4260",305901,2006,"Yes",29.9169998168945
"4261",305901,2001,"Yes",24.9169998168945
"4262",306303,2019,"No",NA
"4263",306303,2002,"Yes",14.8330001831055
"4264",306303,2010,"No",22.9169998168945
"4265",306303,2014,"No",26.9169998168945
"4266",306303,2012,"Yes",24.9169998168945
"4267",306303,2009,"Yes",22
"4268",306303,2015,"No",28
"4269",306303,2017,"No",29.9169998168945
"4270",306303,2003,"Yes",15.8330001831055
"4271",306303,2005,"No",17.9169998168945
"4272",306303,2007,"No",20
"4273",306303,2020,"No",32.9169998168945
"4274",306303,2013,"Yes",25.9169998168945
"4275",306303,2016,"No",28.9169998168945
"4276",306303,2008,"Yes",21
"4277",306303,2004,"Yes",16.8330001831055
"4278",306303,2011,"No",23.9169998168945
"4279",306303,2006,"Yes",19.0830001831055
"4280",306303,2001,"Yes",13.8330001831055
"4281",307101,2002,"No",NA
"4282",307101,2010,"No",35.4169998168945
"4283",307101,2012,"No",37.4169998168945
"4284",307101,2009,"Yes",34.5
"4285",307101,2003,"Yes",28.3330001831055
"4286",307101,2005,"No",30.4169998168945
"4287",307101,2007,"No",32.4169998168945
"4288",307101,2013,"No",38.4169998168945
"4289",307101,2008,"Yes",33.5
"4290",307101,2004,"Yes",29.3330001831055
"4291",307101,2011,"No",36.4169998168945
"4292",307101,2006,"Yes",31.5
"4293",307101,2001,"Yes",26.4169998168945
"4294",307102,2002,"Yes",NA
"4295",307102,2003,"No",12
"4296",307102,2005,"No",14.0830001831055
"4297",307102,2004,"Yes",13
"4298",307102,2001,"Yes",10.0830001831055
"4299",307201,2002,"No",NA
"4300",307201,2010,"No",19.3330001831055
"4301",307201,2012,"No",21.3330001831055
"4302",307201,2009,"Yes",18.3330001831055
"4303",307201,2003,"Yes",12.25
"4304",307201,2005,"No",14.3330001831055
"4305",307201,2007,"No",16.3330001831055
"4306",307201,2008,"No",17.3330001831055
"4307",307201,2004,"Yes",13.25
"4308",307201,2011,"No",20.3330001831055
"4309",307201,2006,"Yes",15.3330001831055
"4310",307201,2001,"Yes",10.25
"4311",307901,2019,"No",NA
"4312",307901,2002,"Yes",31.3330001831055
"4313",307901,2010,"No",39.5
"4314",307901,2014,"No",43.4169998168945
"4315",307901,2012,"Yes",41.5830001831055
"4316",307901,2009,"Yes",38.4169998168945
"4317",307901,2015,"No",44.5830001831055
"4318",307901,2017,"No",46.4169998168945
"4319",307901,2003,"Yes",32.3330001831055
"4320",307901,2005,"No",34.5
"4321",307901,2007,"No",36.5
"4322",307901,2013,"No",42.4169998168945
"4323",307901,2016,"No",45.4169998168945
"4324",307901,2008,"Yes",37.4169998168945
"4325",307901,2004,"Yes",33.3330001831055
"4326",307901,2011,"No",40.5
"4327",307901,2006,"Yes",35.4169998168945
"4328",307901,2001,"Yes",30.3330001831055
"4329",307902,2019,"Yes",NA
"4330",307902,2002,"Yes",9
"4331",307902,2010,"Yes",1
"4332",307902,2014,"No",4.91699981689453
"4333",307902,2012,"Yes",3.08299994468689
"4334",307902,2009,"No",3.16700005531311
"4335",307902,2015,"No",6.08300018310547
"4336",307902,2017,"No",7.91699981689453
"4337",307902,2003,"No",10
"4338",307902,2005,"Yes",0.833000004291534
"4339",307902,2007,"No",1.25
"4340",307902,2020,"No",11.1669998168945
"4341",307902,2013,"Yes",3.91700005531311
"4342",307902,2016,"No",6.91699981689453
"4343",307902,2008,"Yes",2.16700005531311
"4344",307902,2004,"Yes",0.25
"4345",307902,2011,"No",2
"4346",307902,2006,"Yes",0.166999995708466
"4347",307902,2001,"No",8
"4348",309501,2002,"No",NA
"4349",309501,2010,"No",34.9169998168945
"4350",309501,2014,"No",39
"4351",309501,2012,"Yes",36.9169998168945
"4352",309501,2009,"Yes",33.9169998168945
"4353",309501,2015,"No",39.9169998168945
"4354",309501,2017,"No",41.9169998168945
"4355",309501,2003,"Yes",27.9169998168945
"4356",309501,2005,"No",29.9169998168945
"4357",309501,2007,"No",31.9169998168945
"4358",309501,2013,"No",37.9169998168945
"4359",309501,2016,"No",40.9169998168945
"4360",309501,2008,"Yes",32.9169998168945
"4361",309501,2004,"Yes",28.8330001831055
"4362",309501,2011,"No",35.9169998168945
"4363",309501,2006,"Yes",30.9169998168945
"4364",309501,2001,"Yes",25.8330001831055
"4365",309502,2002,"Yes",NA
"4366",309502,2010,"No",12.0830001831055
"4367",309502,2012,"No",14.0830001831055
"4368",309502,2009,"Yes",11.0830001831055
"4369",309502,2003,"Yes",5.08300018310547
"4370",309502,2005,"No",7.08300018310547
"4371",309502,2007,"No",9.08300018310547
"4372",309502,2008,"No",10.0830001831055
"4373",309502,2004,"Yes",6
"4374",309502,2011,"No",13.0830001831055
"4375",309502,2006,"Yes",8.08300018310547
"4376",309502,2001,"Yes",3
"4377",314603,2019,"No",NA
"4378",314603,2002,"Yes",5.91699981689453
"4379",314603,2010,"Yes",2.33299994468689
"4380",314603,2014,"No",6.41699981689453
"4381",314603,2012,"Yes",4.41699981689453
"4382",314603,2009,"Yes",1.33299994468689
"4383",314603,2015,"No",7.5
"4384",314603,2017,"No",9.58300018310547
"4385",314603,2003,"Yes",7
"4386",314603,2005,"No",9
"4387",314603,2007,"Yes",1.33299994468689
"4388",314603,2020,"No",12.5
"4389",314603,2013,"Yes",5.41699981689453
"4390",314603,2016,"No",8.41699981689453
"4391",314603,2008,"Yes",0.333000004291534
"4392",314603,2004,"No",7.91699981689453
"4393",314603,2011,"Yes",3.33299994468689
"4394",314603,2006,"Yes",0.333000004291534
"4395",314603,2001,"No",5
"4396",322103,2019,"No",NA
"4397",322103,2002,"Yes",0.5
"4398",322103,2010,"No",5.16699981689453
"4399",322103,2014,"No",9.16699981689453
"4400",322103,2012,"Yes",7.08300018310547
"4401",322103,2009,"Yes",4.08300018310547
"4402",322103,2015,"No",10.1669998168945
"4403",322103,2017,"No",12
"4404",322103,2003,"Yes",1
"4405",322103,2005,"Yes",0.166999995708466
"4406",322103,2007,"No",2
"4407",322103,2020,"No",15.0830001831055
"4408",322103,2013,"Yes",8.08300018310547
"4409",322103,2016,"No",11.0830001831055
"4410",322103,2008,"Yes",3.08299994468689
"4411",322103,2004,"Yes",1.75
"4412",322103,2011,"No",6.08300018310547
"4413",322103,2006,"Yes",1.08299994468689
"4414",322103,2001,"No",5.83300018310547
"4415",322401,2002,"No",NA
"4416",322401,2003,"No",38.5
"4417",322401,2005,"No",40.4169998168945
"4418",322401,2004,"Yes",39.3330001831055
"4419",322401,2001,"Yes",36.4169998168945
"4420",322902,2002,"Yes",NA
"4421",322902,2003,"No",14.5
"4422",322902,2005,"No",16.5830001831055
"4423",322902,2004,"Yes",15.5830001831055
"4424",322902,2001,"Yes",12.4169998168945
"4425",323003,2019,"No",NA
"4426",323003,2002,"Yes",11.3330001831055
"4427",323003,2010,"No",19.3330001831055
"4428",323003,2014,"No",23.3330001831055
"4429",323003,2012,"Yes",21.3330001831055
"4430",323003,2009,"Yes",18.3330001831055
"4431",323003,2015,"No",24.3330001831055
"4432",323003,2017,"No",26.3330001831055
"4433",323003,2003,"Yes",12.3330001831055
"4434",323003,2005,"No",14.4169998168945
"4435",323003,2007,"No",16.3330001831055
"4436",323003,2020,"No",29.3330001831055
"4437",323003,2013,"Yes",22.3330001831055
"4438",323003,2016,"No",25.3330001831055
"4439",323003,2008,"Yes",17.3330001831055
"4440",323003,2004,"Yes",13.25
"4441",323003,2011,"No",20.3330001831055
"4442",323003,2006,"Yes",15.3330001831055
"4443",323003,2001,"Yes",10.25
"4444",323502,2002,"No",NA
"4445",323502,2001,"Yes",30.6669998168945
"4446",325001,2002,"Yes",NA
"4447",325001,2010,"No",36.8330001831055
"4448",325001,2012,"No",38.8330001831055
"4449",325001,2009,"Yes",35.8330001831055
"4450",325001,2003,"Yes",29.75
"4451",325001,2005,"No",31.8330001831055
"4452",325001,2007,"No",33.8330001831055
"4453",325001,2013,"No",40
"4454",325001,2008,"Yes",35
"4455",325001,2004,"Yes",30.8330001831055
"4456",325001,2011,"No",37.9169998168945
"4457",325001,2006,"Yes",32.8330001831055
"4458",325001,2001,"Yes",27.9169998168945
"4459",325002,2019,"No",NA
"4460",325002,2002,"Yes",13.8330001831055
"4461",325002,2010,"No",21.75
"4462",325002,2014,"No",25.8330001831055
"4463",325002,2012,"Yes",23.75
"4464",325002,2009,"Yes",20.75
"4465",325002,2015,"No",26.8330001831055
"4466",325002,2017,"No",28.8330001831055
"4467",325002,2003,"Yes",14.6669998168945
"4468",325002,2005,"No",16.75
"4469",325002,2007,"No",18.75
"4470",325002,2020,"No",31.8330001831055
"4471",325002,2013,"Yes",24.9169998168945
"4472",325002,2016,"No",27.9169998168945
"4473",325002,2008,"Yes",19.9169998168945
"4474",325002,2004,"Yes",15.75
"4475",325002,2011,"No",22.8330001831055
"4476",325002,2006,"Yes",17.75
"4477",325002,2001,"Yes",12.8330001831055
"4478",325801,2010,"Yes",NA
"4479",325801,2014,"No",10.25
"4480",325801,2012,"Yes",8.66699981689453
"4481",325801,2009,"Yes",5.33300018310547
"4482",325801,2003,"Yes",0.583000004291534
"4483",325801,2005,"No",1.25
"4484",325801,2007,"No",3.25
"4485",325801,2013,"No",9.5
"4486",325801,2008,"Yes",4.25
"4487",325801,2004,"Yes",0.166999995708466
"4488",325801,2011,"No",7.25
"4489",325801,2006,"Yes",2.25
"4490",325802,2019,"No",NA
"4491",325802,2002,"Yes",6.41699981689453
"4492",325802,2010,"No",14.5
"4493",325802,2014,"No",18.5
"4494",325802,2012,"Yes",16.9169998168945
"4495",325802,2009,"Yes",13.5830001831055
"4496",325802,2015,"No",19.5830001831055
"4497",325802,2017,"No",21.5
"4498",325802,2003,"Yes",7.41699981689453
"4499",325802,2005,"No",9.5
"4500",325802,2007,"No",11.5
